Category,OrderDate,DueDate,ShipDate,OrderQuantity,UnitPrice,SalesAmount,TaxAmt,Order Month
Bikes,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,1700.99,1700.99,136.0792,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,34.99,34.99,2.7992,11/1/2013
Bikes,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,1700.99,1700.99,136.0792,11/1/2013
Clothing,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,49.99,49.99,3.9992,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,24.99,24.99,1.9992,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,2.29,2.29,0.1832,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,159,159,12.72,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,24.99,24.99,1.9992,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,4.99,4.99,0.3992,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,35,35,2.8,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,34.99,34.99,2.7992,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,4.99,4.99,0.3992,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,9.99,9.99,0.7992,11/1/2013
Bikes,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,2443.35,2443.35,195.468,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,8.99,8.99,0.7192,11/1/2013
Clothing,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,24.49,24.49,1.9592,11/1/2013
Accessories,2013-11-01T04:00:00Z,2013-11-13T05:00:00Z,2013-11-08T05:00:00Z,1,4.99,4.99,0.3992,11/1/2013
