Category,OrderDate,DueDate,ShipDate,OrderQuantity,UnitPrice,SalesAmount,TaxAmt,Order Month
Bikes,2011-04-01T04:00:00Z,2011-04-13T04:00:00Z,2011-04-08T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-01T04:00:00Z,2011-04-13T04:00:00Z,2011-04-08T04:00:00Z,1,3374.99,3374.99,269.9992,4/1/2011
Bikes,2011-04-01T04:00:00Z,2011-04-13T04:00:00Z,2011-04-08T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-02T04:00:00Z,2011-04-14T04:00:00Z,2011-04-09T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-02T04:00:00Z,2011-04-14T04:00:00Z,2011-04-09T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-02T04:00:00Z,2011-04-14T04:00:00Z,2011-04-09T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-02T04:00:00Z,2011-04-14T04:00:00Z,2011-04-09T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-03T04:00:00Z,2011-04-15T04:00:00Z,2011-04-10T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-03T04:00:00Z,2011-04-15T04:00:00Z,2011-04-10T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,3399.99,3399.99,271.9992,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,699.0982,699.0982,55.9279,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,3399.99,3399.99,271.9992,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,3374.99,3374.99,269.9992,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-04T04:00:00Z,2011-04-16T04:00:00Z,2011-04-11T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-05T04:00:00Z,2011-04-17T04:00:00Z,2011-04-12T04:00:00Z,1,3374.99,3374.99,269.9992,4/1/2011
Bikes,2011-04-05T04:00:00Z,2011-04-17T04:00:00Z,2011-04-12T04:00:00Z,1,699.0982,699.0982,55.9279,4/1/2011
Bikes,2011-04-05T04:00:00Z,2011-04-17T04:00:00Z,2011-04-12T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-06T04:00:00Z,2011-04-18T04:00:00Z,2011-04-13T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-06T04:00:00Z,2011-04-18T04:00:00Z,2011-04-13T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-06T04:00:00Z,2011-04-18T04:00:00Z,2011-04-13T04:00:00Z,1,699.0982,699.0982,55.9279,4/1/2011
Bikes,2011-04-06T04:00:00Z,2011-04-18T04:00:00Z,2011-04-13T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,3578.27,3578.27,286.2616,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,699.0982,699.0982,55.9279,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,699.0982,699.0982,55.9279,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,3399.99,3399.99,271.9992,4/1/2011
Bikes,2011-04-07T04:00:00Z,2011-04-19T04:00:00Z,2011-04-14T04:00:00Z,1,3399.99,3399.99,271.9992,4/1/2011
