Category,OrderDate,DueDate,ShipDate,OrderQuantity,UnitPrice,SalesAmount,TaxAmt,Order Month
Bikes,2011-03-01T05:00:00Z,2011-03-13T05:00:00Z,2011-03-08T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-01T05:00:00Z,2011-03-13T05:00:00Z,2011-03-08T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-01T05:00:00Z,2011-03-13T05:00:00Z,2011-03-08T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-01T05:00:00Z,2011-03-13T05:00:00Z,2011-03-08T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-02T05:00:00Z,2011-03-14T04:00:00Z,2011-03-09T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-03T05:00:00Z,2011-03-15T04:00:00Z,2011-03-10T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-03T05:00:00Z,2011-03-15T04:00:00Z,2011-03-10T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-03T05:00:00Z,2011-03-15T04:00:00Z,2011-03-10T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-03T05:00:00Z,2011-03-15T04:00:00Z,2011-03-10T05:00:00Z,1,699.0982,699.0982,55.9279,3/1/2011
Bikes,2011-03-04T05:00:00Z,2011-03-16T04:00:00Z,2011-03-11T05:00:00Z,1,3399.99,3399.99,271.9992,3/1/2011
Bikes,2011-03-04T05:00:00Z,2011-03-16T04:00:00Z,2011-03-11T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-04T05:00:00Z,2011-03-16T04:00:00Z,2011-03-11T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-04T05:00:00Z,2011-03-16T04:00:00Z,2011-03-11T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-04T05:00:00Z,2011-03-16T04:00:00Z,2011-03-11T05:00:00Z,1,3399.99,3399.99,271.9992,3/1/2011
Bikes,2011-03-04T05:00:00Z,2011-03-16T04:00:00Z,2011-03-11T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-05T05:00:00Z,2011-03-17T04:00:00Z,2011-03-12T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-05T05:00:00Z,2011-03-17T04:00:00Z,2011-03-12T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-05T05:00:00Z,2011-03-17T04:00:00Z,2011-03-12T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-06T05:00:00Z,2011-03-18T04:00:00Z,2011-03-13T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-06T05:00:00Z,2011-03-18T04:00:00Z,2011-03-13T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-06T05:00:00Z,2011-03-18T04:00:00Z,2011-03-13T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-06T05:00:00Z,2011-03-18T04:00:00Z,2011-03-13T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-06T05:00:00Z,2011-03-18T04:00:00Z,2011-03-13T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-06T05:00:00Z,2011-03-18T04:00:00Z,2011-03-13T05:00:00Z,1,699.0982,699.0982,55.9279,3/1/2011
Bikes,2011-03-06T05:00:00Z,2011-03-18T04:00:00Z,2011-03-13T05:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-07T05:00:00Z,2011-03-19T04:00:00Z,2011-03-14T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-07T05:00:00Z,2011-03-19T04:00:00Z,2011-03-14T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-07T05:00:00Z,2011-03-19T04:00:00Z,2011-03-14T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-07T05:00:00Z,2011-03-19T04:00:00Z,2011-03-14T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-07T05:00:00Z,2011-03-19T04:00:00Z,2011-03-14T04:00:00Z,1,699.0982,699.0982,55.9279,3/1/2011
Bikes,2011-03-08T05:00:00Z,2011-03-20T04:00:00Z,2011-03-15T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-08T05:00:00Z,2011-03-20T04:00:00Z,2011-03-15T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-08T05:00:00Z,2011-03-20T04:00:00Z,2011-03-15T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-09T05:00:00Z,2011-03-21T04:00:00Z,2011-03-16T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-09T05:00:00Z,2011-03-21T04:00:00Z,2011-03-16T04:00:00Z,1,3374.99,3374.99,269.9992,3/1/2011
Bikes,2011-03-09T05:00:00Z,2011-03-21T04:00:00Z,2011-03-16T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
Bikes,2011-03-09T05:00:00Z,2011-03-21T04:00:00Z,2011-03-16T04:00:00Z,1,3374.99,3374.99,269.9992,3/1/2011
Bikes,2011-03-09T05:00:00Z,2011-03-21T04:00:00Z,2011-03-16T04:00:00Z,1,3399.99,3399.99,271.9992,3/1/2011
Bikes,2011-03-09T05:00:00Z,2011-03-21T04:00:00Z,2011-03-16T04:00:00Z,1,3578.27,3578.27,286.2616,3/1/2011
