Category,OrderDate,DueDate,ShipDate,OrderQuantity,UnitPrice,SalesAmount,TaxAmt,Order Month
Bikes,2011-08-01T04:00:00Z,2011-08-13T04:00:00Z,2011-08-08T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-01T04:00:00Z,2011-08-13T04:00:00Z,2011-08-08T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-01T04:00:00Z,2011-08-13T04:00:00Z,2011-08-08T04:00:00Z,1,699.0982,699.0982,55.9279,8/1/2011
Bikes,2011-08-01T04:00:00Z,2011-08-13T04:00:00Z,2011-08-08T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-01T04:00:00Z,2011-08-13T04:00:00Z,2011-08-08T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-01T04:00:00Z,2011-08-13T04:00:00Z,2011-08-08T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-02T04:00:00Z,2011-08-14T04:00:00Z,2011-08-09T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-02T04:00:00Z,2011-08-14T04:00:00Z,2011-08-09T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-02T04:00:00Z,2011-08-14T04:00:00Z,2011-08-09T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-02T04:00:00Z,2011-08-14T04:00:00Z,2011-08-09T04:00:00Z,1,699.0982,699.0982,55.9279,8/1/2011
Bikes,2011-08-02T04:00:00Z,2011-08-14T04:00:00Z,2011-08-09T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-02T04:00:00Z,2011-08-14T04:00:00Z,2011-08-09T04:00:00Z,1,3578.27,3578.27,286.2616,8/1/2011
Bikes,2011-08-03T04:00:00Z,2011-08-15T04:00:00Z,2011-08-10T04:00:00Z,1,3374.99,3374.99,269.9992,8/1/2011
