Category,OrderDate,DueDate,ShipDate,OrderQuantity,UnitPrice,SalesAmount,TaxAmt,Order Month
Bikes,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,2294.99,2294.99,183.5992,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,9.99,9.99,0.7992,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,4.99,4.99,0.3992,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,34.99,34.99,2.7992,5/1/2013
Bikes,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,2319.99,2319.99,185.5992,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,2.29,2.29,0.1832,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,8.99,8.99,0.7192,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,4.99,4.99,0.3992,5/1/2013
Clothing,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,8.99,8.99,0.7192,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,29.99,29.99,2.3992,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,2.29,2.29,0.1832,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,29.99,29.99,2.3992,5/1/2013
Accessories,2013-05-01T04:00:00Z,2013-05-13T04:00:00Z,2013-05-08T04:00:00Z,1,4.99,4.99,0.3992,5/1/2013
