Category,OrderDate,DueDate,ShipDate,OrderQuantity,UnitPrice,SalesAmount,TaxAmt,Order Month
Bikes,2010-12-29T05:00:00Z,2011-01-10T05:00:00Z,2011-01-05T05:00:00Z,1,3578.27,3578.27,286.2616,12/1/2010
Bikes,2010-12-29T05:00:00Z,2011-01-10T05:00:00Z,2011-01-05T05:00:00Z,1,3399.99,3399.99,271.9992,12/1/2010
Bikes,2010-12-29T05:00:00Z,2011-01-10T05:00:00Z,2011-01-05T05:00:00Z,1,3399.99,3399.99,271.9992,12/1/2010
Bikes,2010-12-29T05:00:00Z,2011-01-10T05:00:00Z,2011-01-05T05:00:00Z,1,699.0982,699.0982,55.9279,12/1/2010
Bikes,2010-12-29T05:00:00Z,2011-01-10T05:00:00Z,2011-01-05T05:00:00Z,1,3399.99,3399.99,271.9992,12/1/2010
Bikes,2010-12-30T05:00:00Z,2011-01-11T05:00:00Z,2011-01-06T05:00:00Z,1,3578.27,3578.27,286.2616,12/1/2010
Bikes,2010-12-30T05:00:00Z,2011-01-11T05:00:00Z,2011-01-06T05:00:00Z,1,3578.27,3578.27,286.2616,12/1/2010
Bikes,2010-12-30T05:00:00Z,2011-01-11T05:00:00Z,2011-01-06T05:00:00Z,1,3374.99,3374.99,269.9992,12/1/2010
Bikes,2010-12-30T05:00:00Z,2011-01-11T05:00:00Z,2011-01-06T05:00:00Z,1,3399.99,3399.99,271.9992,12/1/2010
Bikes,2010-12-31T05:00:00Z,2011-01-12T05:00:00Z,2011-01-07T05:00:00Z,1,3578.27,3578.27,286.2616,12/1/2010
Bikes,2010-12-31T05:00:00Z,2011-01-12T05:00:00Z,2011-01-07T05:00:00Z,1,3578.27,3578.27,286.2616,12/1/2010
Bikes,2010-12-31T05:00:00Z,2011-01-12T05:00:00Z,2011-01-07T05:00:00Z,1,699.0982,699.0982,55.9279,12/1/2010
Bikes,2010-12-31T05:00:00Z,2011-01-12T05:00:00Z,2011-01-07T05:00:00Z,1,3578.27,3578.27,286.2616,12/1/2010
Bikes,2010-12-31T05:00:00Z,2011-01-12T05:00:00Z,2011-01-07T05:00:00Z,1,3578.27,3578.27,286.2616,12/1/2010
